,0
261,28100.8126
262,58208.949
263,24484.1839
264,30629.1086
265,45070.2972
266,266870.7463
267,271912.3792
268,76750.4986
269,4243.4926
270,6398.0299
271,33029.7836
272,55633.9084
273,48870.0106
274,62261.4904
275,219659.9605
276,280319.1023
277,112492.0955
278,219035.4401
279,523534.06510000007
280,12786.1228
281,3218.7996
282,1237.1013
283,31.7962
284,45009.648
285,3621.7028
286,8770.5831
287,3082.5176
288,27744.6052
289,121578.374
290,7895.8769
291,6925.7044
292,6040.1691
293,19273.6139
294,67397.0482
295,22695.4261
296,33050.0036
297,1929.5706
298,6600.9241
299,18080.978
300,43584.2648
301,85670.066
302,194030.1163
303,32223.5151
304,23581.9658
305,8990.1966
306,20389.4374
307,23606.6384
308,17087.6382
309,33168.8152
310,128125.4607
311,75092.584
312,129356.4409
313,115100.0519
314,202617.08290000004
315,2032281.8434
316,660359.0877
317,335021.5324
318,30213.33
319,1813484.9993
320,1585970.4308
321,230977.849
322,690406.187
323,1338198.8969
324,423500.3829
325,599234.9467
326,1034643.9708
327,1878259.7023
328,870937.0747
329,1751521.5596
330,984774.3222
331,1314959.0885
332,997119.5835
333,245720.0528
334,384097.6801
335,1101982.1885
336,3734821.7758
337,2140260.3997
338,913054.015
339,201018.3543
340,101147.8207
341,208118.6365
342,572746.6961
343,315832.4702
344,376406.3643
345,1281920.2641
346,1066239.1582
347,1117359.0215
348,1005876.9332
349,3334031.9162
350,14659.026
351,453.8977
352,1822.481
353,130.5986
354,8470.4322
355,574.0274
356,249.345
357,2850.1435
358,902.1189
359,361.2213
360,732.3216
361,1072.7469
362,832.1215
363,1981.3946
364,356.2219
365,59.1309
366,647.0199
367,14.2089
368,27.3156
369,949.5612
370,1685.318
371,6221.9802
372,16584.8606
373,3024.1888
374,580.5146
375,991.2186
376,2144.924
377,4002.8185
378,1411.6305
379,1470.7661
380,1493.7518
381,3409.5937
382,1424.6953
383,2852.2831
384,10357.165
385,8020.405
386,1954.0095
387,167.2189
388,271.0444
389,5176.1241
390,2116.6352
391,943.7006
392,139.9296
393,367.9999
394,110.936
395,71.3481
396,568.7825
397,250.3781
398,34.6904
399,9.0809
400,18.9529
401,24.3508
402,29.7927
403,7.0089
404,534.9369
405,711.326
406,4441.2315
407,6072.2315
408,2700.3599
409,424.2996
410,592.112
411,1473.623
412,3108.0489
413,530.2812
414,582.2881
415,1099.1838
416,2113.3189
417,1636.0792
418,3999.9129
419,7000.521699999998
420,811.5122
421,26.8273
422,95.0884
423,0.7934
424,1568.602
425,47.3294
426,155.035
427,79.4535
428,66.595
429,316.5037
430,92.9143
431,433.6602
432,70.1588
433,377.2105
434,55.5472
435,42.3119
436,66.7884
437,13.1652
438,4.5281
439,325.2015
440,723.1546
441,3922.5806
442,3720.0324
443,420.6441
444,1734.5807
445,87.24
446,3115.3032
447,2669.536
448,718.1137
449,2866.4942
450,6086.6196
451,2561.0837
452,2847.5297
453,2769.824
454,7305.194
455,12769.6875
456,1254.6495
457,903.7624
458,182.1314
459,16139.8849
460,3230.2338
461,4073.6822
462,375.6379
463,11154.3519
464,2345.9045
465,12122.8193
466,6405.0533
467,7718.9181
468,16012.074
469,13759.058
470,13846.0545
471,14169.0426
472,49929.5207
473,2784.2392
474,10829.2442
475,15516.2622
476,41408.1658
477,46626.1893
478,15344.9659
479,50.8476
480,492.72
481,12676.7278
482,6321.0975
483,5946.8409
484,14140.804
485,16826.3821
486,39690.8545
487,24230.7677
488,20324.4854
489,69541.4955
490,68624.7314
491,7557.4494
492,6972.2453
493,286.3224
494,235557.5864
495,24483.7772
496,30304.1372
497,44430.5754
498,155992.116
499,77991.435
500,90396.2112
501,57659.2207
502,104560.2148
503,144975.3374
504,105659.9525
505,121491.1651
506,282835.5685
507,409005.5702
508,55113.7644
509,116210.6777
510,180111.001
511,442517.4388
512,652099.2943
513,122222.1971
514,38500.2992
515,17725.0945
516,165118.6735
517,81185.5195
518,82358.1109
519,196051.5895
520,322881.4502
521,516404.9871
522,439045.3354
523,378823.4863
524,1409103.2077000001
525,12447.3781
526,6705.7561
527,522.2473
528,1272.3301
529,24296.1007
530,1596.6094
531,1790.4267
532,3144.405
533,7690.2684
534,21038.2401
535,3310.3681
536,3788.7479
537,1729.7043
538,7038.1856
539,5582.967
540,2873.8203
541,22270.1818
542,1138.4817
543,726.4039
544,10659.2734
545,6360.4573
546,48096.1214
547,75647.7201
548,12527.3642
549,35142.0114
550,1815.2448
551,8407.0655
552,10512.2913
553,6579.1846
554,15007.6389
555,27584.3993
556,46154.7645
557,37386.8851
558,24348.6289
559,124511.75300000001
560,48969.2444
561,45532.7553
562,3917.0276
563,1187.327
564,34936.9716
565,10981.736
566,2871.792
567,31613.1555
568,10403.9701
569,3579.8557
570,3302.7714
571,7447.6326
572,13792.165
573,6566.4156
574,1127.6385
575,5784.1407
576,1457.2039
577,2187.6731
578,228.5859
579,7338.8285
